timestamp,beats per minute,data source
2026-04-13T00:18:22Z,70.0,Inspire 3
2026-04-13T00:18:25Z,70.0,Inspire 3
2026-04-13T00:18:27Z,71.0,Inspire 3
2026-04-13T00:18:29Z,72.0,Inspire 3
2026-04-13T00:18:32Z,72.0,Inspire 3
2026-04-13T00:18:33Z,73.0,Inspire 3
2026-04-13T00:18:35Z,74.0,Inspire 3
2026-04-13T00:18:38Z,75.0,Inspire 3
2026-04-13T00:18:40Z,76.0,Inspire 3
2026-04-13T00:18:42Z,75.0,Inspire 3
2026-04-13T00:18:44Z,74.0,Inspire 3
2026-04-13T00:18:47Z,74.0,Inspire 3
2026-04-13T00:18:48Z,74.0,Inspire 3
2026-04-13T00:18:51Z,74.0,Inspire 3
2026-04-13T00:18:52Z,74.0,Inspire 3
2026-04-13T00:18:55Z,74.0,Inspire 3
2026-04-13T00:18:56Z,74.0,Inspire 3
2026-04-13T00:18:59Z,74.0,Inspire 3
2026-04-13T00:19:00Z,77.0,Inspire 3
2026-04-13T00:19:01Z,82.0,Inspire 3
2026-04-13T00:19:03Z,84.0,Inspire 3
2026-04-13T00:19:05Z,84.0,Inspire 3
2026-04-13T00:19:07Z,85.0,Inspire 3
2026-04-13T00:19:09Z,87.0,Inspire 3
2026-04-13T00:19:11Z,89.0,Inspire 3
2026-04-13T00:19:13Z,88.0,Inspire 3
2026-04-13T00:19:15Z,88.0,Inspire 3
2026-04-13T00:19:17Z,87.0,Inspire 3
2026-04-13T00:19:19Z,86.0,Inspire 3
2026-04-13T00:19:22Z,86.0,Inspire 3
2026-04-13T00:19:23Z,85.0,Inspire 3
2026-04-13T00:19:24Z,84.0,Inspire 3
2026-04-13T00:19:26Z,82.0,Inspire 3
2026-04-13T00:19:28Z,80.0,Inspire 3
2026-04-13T00:19:30Z,80.0,Inspire 3
2026-04-13T00:19:32Z,78.0,Inspire 3
2026-04-13T00:19:35Z,78.0,Inspire 3
2026-04-13T00:19:36Z,79.0,Inspire 3
2026-04-13T00:19:38Z,80.0,Inspire 3
2026-04-13T00:19:41Z,80.0,Inspire 3
2026-04-13T00:19:42Z,78.0,Inspire 3
2026-04-13T00:19:44Z,76.0,Inspire 3
2026-04-13T00:19:46Z,75.0,Inspire 3
2026-04-13T00:19:48Z,74.0,Inspire 3
2026-04-13T00:19:49Z,75.0,Inspire 3
2026-04-13T00:19:51Z,74.0,Inspire 3
2026-04-13T00:19:54Z,74.0,Inspire 3
2026-04-13T00:19:55Z,73.0,Inspire 3
2026-04-13T00:19:57Z,74.0,Inspire 3
2026-04-13T00:20:00Z,74.0,Inspire 3
2026-04-13T00:20:01Z,75.0,Inspire 3
2026-04-13T00:20:04Z,75.0,Inspire 3
2026-04-13T00:20:05Z,76.0,Inspire 3
2026-04-13T00:20:07Z,76.0,Inspire 3
2026-04-13T00:20:09Z,77.0,Inspire 3
2026-04-13T00:20:11Z,78.0,Inspire 3
