timestamp,Infrared to Red Signal Ratio
04/09/26 04:08:02,4
04/09/26 04:09:02,18
04/09/26 04:10:02,5
04/09/26 04:11:02,0
04/09/26 04:12:02,-8
04/09/26 04:13:02,5
04/09/26 04:14:02,-35
04/09/26 04:15:02,11
04/09/26 04:16:02,-4
04/09/26 04:17:02,0
04/09/26 04:18:02,12
04/09/26 04:19:02,0
04/09/26 04:20:02,13
04/09/26 04:21:02,0
04/09/26 04:22:02,1
04/09/26 04:23:02,0
04/09/26 04:24:02,-10
04/09/26 04:25:02,4
04/09/26 04:26:04,0
04/09/26 04:27:04,-9
04/09/26 04:28:04,2
04/09/26 04:29:04,7
04/09/26 04:30:04,0
04/09/26 04:31:04,0
04/09/26 04:32:04,-1
04/09/26 04:33:04,30
04/09/26 04:34:04,25
04/09/26 04:35:04,0
04/09/26 04:36:04,64
04/09/26 04:37:04,0
04/09/26 04:38:04,20
04/09/26 04:39:04,32
04/09/26 04:40:04,0
04/09/26 04:41:04,1
04/09/26 04:42:04,0
04/09/26 04:43:04,43
04/09/26 04:44:04,39
04/09/26 04:45:04,-25
04/09/26 04:46:04,23
04/09/26 04:47:04,5
04/09/26 04:48:04,0
04/09/26 04:49:04,1
04/09/26 04:50:04,28
04/09/26 04:51:04,20
04/09/26 04:52:04,20
04/09/26 04:53:04,22
04/09/26 04:54:04,14
04/09/26 04:55:04,-46
04/09/26 04:56:04,0
04/09/26 04:57:04,8
04/09/26 04:58:05,0
04/09/26 04:59:05,18
04/09/26 05:00:05,-22
04/09/26 05:01:05,0
04/09/26 05:02:05,2
04/09/26 05:03:05,1
04/09/26 05:04:05,34
04/09/26 05:05:05,2
04/09/26 05:06:05,0
04/09/26 05:07:05,23
04/09/26 05:08:05,10
04/09/26 05:09:05,-34
04/09/26 05:10:05,4
04/09/26 05:11:05,43
04/09/26 05:12:05,-23
04/09/26 05:13:05,21
04/09/26 05:14:05,-3
04/09/26 05:15:05,-8
04/09/26 05:16:05,20
04/09/26 05:17:05,13
04/09/26 05:18:05,-2
04/09/26 05:19:05,3
04/09/26 05:20:05,19
04/09/26 05:21:05,0
04/09/26 05:22:05,-56
04/09/26 05:23:05,19
04/09/26 05:24:05,0
04/09/26 05:25:05,-15
04/09/26 05:26:05,0
04/09/26 05:27:05,-54
04/09/26 05:28:05,30
04/09/26 05:29:05,4
04/09/26 05:30:05,0
04/09/26 05:31:05,-6
04/09/26 05:32:05,-2
04/09/26 05:33:05,-2
04/09/26 05:34:05,30
04/09/26 05:35:05,-12
04/09/26 05:36:05,24
04/09/26 05:37:05,18
04/09/26 05:38:05,0
04/09/26 05:39:05,-1
04/09/26 05:40:05,29
04/09/26 05:41:05,0
04/09/26 05:42:05,16
04/09/26 05:43:05,17
04/09/26 05:44:05,0
04/09/26 05:45:05,21
04/09/26 05:46:05,-26
04/09/26 05:47:05,0
04/09/26 05:48:05,34
04/09/26 05:49:05,32
04/09/26 05:50:05,2
04/09/26 05:51:07,30
04/09/26 05:52:07,4
04/09/26 05:53:07,0
04/09/26 05:54:07,27
04/09/26 05:55:07,-17
04/09/26 05:56:07,25
04/09/26 05:57:07,21
04/09/26 05:58:07,-1
04/09/26 05:59:07,0
04/09/26 06:00:07,0
04/09/26 06:01:07,2
04/09/26 06:02:07,32
04/09/26 06:03:07,0
04/09/26 06:04:07,-34
04/09/26 06:05:07,-37
04/09/26 06:06:07,-3
04/09/26 06:07:07,8
04/09/26 06:08:07,-56
04/09/26 06:09:07,-9
04/09/26 06:10:07,8
04/09/26 06:11:07,-37
04/09/26 06:12:07,-16
04/09/26 06:13:07,14
04/09/26 06:14:07,-3
04/09/26 06:15:07,-3
04/09/26 06:16:07,-8
04/09/26 06:17:07,-16
04/09/26 06:18:07,29
04/09/26 06:19:07,-8
04/09/26 06:20:07,-5
04/09/26 06:21:07,-4
04/09/26 06:22:07,69
04/09/26 06:23:07,-19
04/09/26 06:24:07,2
04/09/26 06:25:07,-39
04/09/26 06:26:07,28
04/09/26 06:27:07,-10
04/09/26 06:28:07,0
04/09/26 06:29:07,-35
04/09/26 06:30:07,0
04/09/26 06:31:07,0
04/09/26 06:32:07,0
04/09/26 06:33:07,-7
04/09/26 06:34:07,22
04/09/26 06:35:07,-22
04/09/26 06:36:07,12
04/09/26 06:37:07,16
04/09/26 06:38:07,28
04/09/26 06:39:07,0
04/09/26 06:40:07,7
04/09/26 06:41:09,0
04/09/26 06:42:09,7
04/09/26 06:43:09,0
04/09/26 06:44:09,0
04/09/26 06:45:09,-17
04/09/26 06:46:09,-3
04/09/26 06:47:09,-2
04/09/26 06:48:09,0
04/09/26 06:49:09,-8
04/09/26 06:50:09,-9
04/09/26 06:51:09,12
04/09/26 06:52:09,21
04/09/26 06:53:09,0
04/09/26 06:54:09,-1
04/09/26 06:55:09,0
04/09/26 06:56:09,-3
04/09/26 06:57:09,3
04/09/26 06:58:09,-17
04/09/26 06:59:09,-32
04/09/26 07:00:09,0
04/09/26 07:01:09,48
04/09/26 07:02:09,57
04/09/26 07:03:09,-6
04/09/26 07:04:09,-11
04/09/26 07:05:09,-3
04/09/26 07:06:09,-2
04/09/26 07:07:09,0
04/09/26 07:08:09,0
04/09/26 07:09:09,-25
04/09/26 07:10:09,0
04/09/26 07:11:09,-8
04/09/26 07:12:09,65
04/09/26 07:13:10,-15
04/09/26 07:14:10,-6
04/09/26 07:15:10,-18
04/09/26 07:16:10,-63
04/09/26 07:17:10,-1
04/09/26 07:18:10,-5
04/09/26 07:19:10,43
04/09/26 07:20:10,-4
04/09/26 07:21:10,0
04/09/26 07:22:10,13
04/09/26 07:23:10,-17
04/09/26 07:24:10,52
04/09/26 07:25:10,23
04/09/26 07:26:10,8
04/09/26 07:27:10,-11
04/09/26 07:28:10,0
04/09/26 07:29:10,26
04/09/26 07:30:10,58
04/09/26 07:31:10,-21
04/09/26 07:32:10,17
04/09/26 07:33:10,1
04/09/26 07:34:10,0
04/09/26 07:35:10,4
04/09/26 07:36:10,-9
04/09/26 07:37:10,17
04/09/26 07:38:10,-66
04/09/26 07:39:10,38
04/09/26 07:40:10,0
04/09/26 07:41:10,0
04/09/26 07:42:10,-4
04/09/26 07:43:10,0
04/09/26 07:44:10,9
04/09/26 07:45:11,28
04/09/26 07:46:11,0
04/09/26 07:47:11,-17
04/09/26 07:48:11,-3
04/09/26 07:49:11,0
04/09/26 07:50:11,35
04/09/26 07:51:11,-40
04/09/26 07:52:11,20
04/09/26 07:53:11,47
04/09/26 07:54:11,13
04/09/26 07:55:11,-43
04/09/26 07:56:11,2
04/09/26 07:57:11,0
04/09/26 07:58:11,10
04/09/26 07:59:11,4
04/09/26 08:00:11,12
04/09/26 08:01:11,15
04/09/26 08:02:11,0
04/09/26 08:03:11,-3
04/09/26 08:04:11,33
04/09/26 08:05:11,18
04/09/26 08:06:11,7
04/09/26 08:07:11,3
04/09/26 08:08:11,-17
04/09/26 08:09:11,0
04/09/26 08:10:11,23
04/09/26 08:11:11,30
04/09/26 08:12:11,26
04/09/26 08:13:11,1
04/09/26 08:14:11,0
04/09/26 08:15:11,0
04/09/26 08:16:11,0
04/09/26 08:17:11,-17
04/09/26 08:18:11,1
04/09/26 08:19:11,26
04/09/26 08:20:11,3
04/09/26 08:21:11,54
04/09/26 08:22:11,0
04/09/26 08:23:11,0
04/09/26 08:24:11,-9
04/09/26 08:25:11,0
04/09/26 08:26:11,28
04/09/26 08:27:11,0
04/09/26 08:28:11,8
04/09/26 08:29:11,0
04/09/26 08:30:11,0
04/09/26 08:31:11,15
04/09/26 08:32:11,-3
04/09/26 08:33:11,36
04/09/26 08:34:11,3
04/09/26 08:35:11,9
04/09/26 08:36:11,0
04/09/26 08:37:11,25
04/09/26 08:38:11,9
04/09/26 08:39:11,13
04/09/26 08:40:11,39
04/09/26 08:41:11,16
04/09/26 08:42:11,14
04/09/26 08:43:11,-7
04/09/26 08:44:12,3
04/09/26 08:45:12,48
04/09/26 08:46:12,0
04/09/26 08:47:12,4
04/09/26 08:48:12,51
04/09/26 08:49:12,-32
04/09/26 08:50:12,4
04/09/26 08:51:12,0
04/09/26 08:52:12,10
04/09/26 08:53:12,0
04/09/26 08:54:12,0
04/09/26 08:55:12,0
04/09/26 08:56:12,8
04/09/26 08:57:12,8
04/09/26 08:58:12,0
04/09/26 08:59:12,0
04/09/26 09:00:12,54
04/09/26 09:01:12,0
04/09/26 09:02:12,-7
04/09/26 09:03:12,-20
04/09/26 09:04:12,0
04/09/26 09:05:12,43
04/09/26 09:06:12,2
04/09/26 09:07:12,-2
04/09/26 09:08:12,0
04/09/26 09:09:12,-19
04/09/26 09:10:12,74
04/09/26 09:11:12,-3
04/09/26 09:12:12,0
04/09/26 09:13:12,0
04/09/26 09:14:12,56
04/09/26 09:15:12,-8
04/09/26 09:16:12,0
04/09/26 09:17:12,-20
04/09/26 09:18:12,-2
04/09/26 09:19:12,1
04/09/26 09:20:12,0
04/09/26 09:21:12,2
04/09/26 09:22:12,42
04/09/26 09:23:12,5
04/09/26 09:24:12,46
04/09/26 09:25:12,-56
04/09/26 09:26:12,-6
04/09/26 09:27:12,2
04/09/26 09:28:12,4
04/09/26 09:29:12,11
04/09/26 09:30:12,-14
04/09/26 09:31:12,-42
04/09/26 09:32:12,-5
04/09/26 09:33:12,-16
04/09/26 09:34:12,5
04/09/26 09:35:12,0
04/09/26 09:36:12,0
04/09/26 09:37:12,-2
04/09/26 09:38:12,-6
04/09/26 09:39:12,8
04/09/26 09:40:12,9
04/09/26 09:41:12,-1
04/09/26 09:42:12,-40
04/09/26 09:43:12,-5
04/09/26 09:44:12,-11
04/09/26 09:45:12,-28
04/09/26 09:46:12,-56
04/09/26 09:47:12,-2
04/09/26 09:48:12,0
04/09/26 09:49:12,-4
04/09/26 09:50:12,17
04/09/26 09:51:12,-39
04/09/26 09:52:12,0
04/09/26 09:53:12,0
04/09/26 09:54:12,-28
04/09/26 18:52:30,16
04/09/26 18:53:30,39
04/09/26 18:54:30,14
04/09/26 18:55:30,20
04/09/26 18:56:30,22
04/09/26 18:57:30,7
04/09/26 18:58:30,-13
04/09/26 18:59:30,0
04/09/26 19:00:30,27
04/09/26 19:01:30,-21
04/09/26 19:02:30,9
04/09/26 19:03:30,3
04/09/26 19:04:30,-6
04/09/26 19:05:30,3
04/09/26 19:06:30,-8
04/09/26 19:07:30,14
04/09/26 19:08:30,39
04/09/26 19:09:31,4
04/09/26 19:10:31,-5
04/09/26 19:11:31,0
04/09/26 19:12:31,62
04/09/26 19:13:31,47
04/09/26 19:14:31,-8
04/09/26 19:15:31,6
04/09/26 19:16:31,10
04/09/26 19:17:31,4
04/09/26 19:18:31,19
04/09/26 19:19:31,-6
04/09/26 19:20:31,52
04/09/26 19:21:31,-9
04/09/26 19:22:31,13
04/09/26 19:23:31,-24
04/09/26 19:24:31,29
04/09/26 19:25:31,-4
04/09/26 19:26:31,28
04/09/26 19:27:31,17
04/09/26 19:28:31,0
04/09/26 19:29:31,-32
04/09/26 19:30:31,-4
04/09/26 19:31:31,-21
04/09/26 19:32:31,1
04/09/26 19:33:31,17
04/09/26 19:34:31,39
04/09/26 19:35:31,41
04/09/26 19:36:31,47
04/09/26 19:37:31,-42
04/09/26 19:38:31,-29
04/09/26 19:39:31,2
04/09/26 19:40:31,-1
04/09/26 19:41:31,-10
04/09/26 19:42:31,0
04/09/26 19:43:31,11
04/09/26 19:44:31,-29
04/09/26 19:45:31,0
04/09/26 19:46:31,0
04/09/26 19:47:31,-6
04/09/26 19:48:31,9
04/09/26 19:49:31,13
04/09/26 19:50:31,8
04/09/26 19:51:31,26
04/09/26 19:52:31,36
04/09/26 19:53:31,9
04/09/26 19:54:31,5
04/09/26 19:55:31,-5
04/09/26 19:56:31,0
04/09/26 19:57:31,12
04/09/26 19:58:31,21
04/09/26 19:59:31,41
04/09/26 20:00:31,7
04/09/26 20:01:31,22
04/09/26 20:02:31,0
04/09/26 20:03:31,0
04/09/26 20:04:31,20
04/09/26 20:05:31,17
04/09/26 20:06:31,21
04/09/26 20:07:31,27
04/09/26 20:08:31,33
04/09/26 20:09:31,-6
04/09/26 20:10:31,-13
04/09/26 20:11:31,39
04/09/26 20:12:31,9
04/09/26 20:13:31,4
04/09/26 20:14:31,0
04/09/26 20:15:31,23
04/09/26 20:16:31,3
04/09/26 20:17:31,0
04/09/26 20:18:31,41
04/09/26 20:19:31,-15
04/09/26 20:20:31,6
04/09/26 20:21:31,39
04/09/26 20:22:31,25
04/09/26 20:23:31,-11
04/09/26 20:24:31,-9
04/09/26 20:25:31,-29
04/09/26 20:26:31,0
04/09/26 20:27:31,0
04/09/26 20:28:31,-3
04/09/26 20:29:31,4
04/09/26 20:30:31,-17
04/09/26 20:31:31,-5
04/09/26 20:32:31,8
04/09/26 20:33:31,1
04/09/26 20:34:31,-3
04/09/26 20:35:31,0
04/09/26 20:36:31,21
04/09/26 20:37:31,39
04/09/26 20:38:31,-12
04/09/26 20:39:31,0
04/09/26 20:40:31,-10
04/09/26 20:41:31,0
04/09/26 20:42:31,28
04/09/26 20:43:31,0
04/09/26 20:44:31,0
04/09/26 20:45:31,-17
04/09/26 20:46:31,34
04/09/26 20:47:31,12
04/09/26 20:48:31,-17
04/09/26 20:49:31,-6
04/09/26 20:50:31,6
04/09/26 20:51:31,0
04/09/26 20:52:31,0
04/09/26 20:53:31,10
04/09/26 20:54:31,-17
04/09/26 20:55:31,-2
04/09/26 20:56:31,55
04/09/26 20:57:31,0
04/09/26 20:58:31,14
